id,text,label
814,"McIlroy aiming for Madrid title

Northern Ireland man James McIlroy is confident he can win his first major title at this weekend's Spar European Indoor Championships in Madrid.

The 28-year-old has been in great form in recent weeks and will go in as one of the 800 metres favourites. ""I believe after my wins abroad and in our trial race in Sheffield, I can run my race from the front, back or middle,"" said McIlroy. New coach Tony Lester has helped get McIlroy's career back on track. The 28-year-old 800 metres runner has not always matched his promise with performances but believes his decision to change coaches and move base will bring the rewards. McIlroy now lives in Windsor and feels his career has been transformed by the no-nonsense leadership style of former Army sergeant Lester. Lester is better known for his work with 400m runners Roger Black and Mark Richardson in the past but under his guidance McIlroy has secured five wins this indoor season.

McIlroy now claims he is in his best shape since finishing fourth for Ireland at the outdoor European Championships in 1998. ""That was my last decent year,"" said McIlroy, who temporarily retired last August before returning to the sport under Lester's shrewd guidance. ""Before, every race was like trying to climb Mount Everest and I now know you can't do it on your own. ""Trying to succeed saw me sometimes standing half-dead and terrified on the starting line, which became a bit too much."" McIlroy, who was compared to the likes of Sebastian Coe, Steve Cram and Steve Ovett in his younger days, is now competing without the benefit of National Lottery funding. That situation could change if he maintains his current form and repeats the world-class times he produced in the 800m and 1000m at major races in Erfurt and Stuttgart earlier this season. Russian Dmitriy Bogdanov won at the same Madrid venue last week and then claimed the European Championship race would be between himself, Dutchman Arnoud Okken and Antonio Reina of Spain but McIlroy is unfazed.

He admitted: ""He looked quite good in his win and fair enough everyone has the right to their own opinion. ""I never write myself off and let's face it, I haven't or looked like being beaten this season."" And McIlroy, whose time of one minute 46.68seconds in Erfurt elevated him to sixth place on the UK All-Time list, is also already looking beyond Madrid. He said: ""I've been much more focused this year about my career and having such a good team around me has been very important. ""Ultimately of course, this weekend is a means to an end and that is getting prepared for the summer's world championships. ""That ambition has meant that I've had only two nights out since last August. The rest of my time has seen me just concentrating on rebuilding my career.""
",9
781,"In <1993Apr3.233154.7045@Princeton.EDU> lije@cognito.Princeton.EDU (Elijah Millgram) writes:
>A friend of mine and I were wondering where the expression ""pushing
>the envelope"" comes from.  Anyone out there know?
Every aircraft has flight constraints for speed/AOA/power.  When
graphed, these define the 'flight envelope' of that aircraft,
presumably so named because the graphed line encloses (envelopes) the
area on the graph that represents conditions where the aircraft
doesn't fall out of the sky.  Hence, 'pushing the envelope' becomes
'operating at (or beyond) the edge of the flight (or operational)
envelope'. 
Note that the envelope isn't precisely known until someone actually
flies the airplane in those regions -- up to that point, all there are
are the theoretical predictions.  Hence, one of the things test pilots
do for a living is 'push the envelope' to find out how close the
correspondence between the paper airplane and the metal one is -- in
essence, 'pushing back' the edges of the theoretical envelope to where
the airplane actually starts to fail to fly.  Note, too, that this is
done is a quite calculated and careful way; flight tests are generally
carefully coreographed and just what is going to be 'pushed' and how
far is precisely planned (despite occasional deviations from plans,
such as the 'early' first flight of the F-16 during its high-speed
taxi tests).
I'm sure Mary can tell you everything you ever wanted to know about
this process (and then some).
""Insisting on perfect safety is for people who don't have the balls to live
 in the real world.""   -- Mary Shafer, NASA Ames Dryden
Fred.McCall@dseg.ti.com - I don't speak for others and they don't speak for me.
",8
213,"One major change, though, was in the amount of money spent targeting black viewers—it increased by half from 2013 to 2017. Most individual companies increased their spending on black-targeted television between 2013 and 2017, and Hershey, PepsiCo, and Domino’s Pizza dedicated the biggest chunk—around 4 percent—of their advertising budget to that group.

In addition, the gap widened between the number of food-related advertisements black and white children and teens saw. In 2013, black children and teens saw 70 percent more ads than white peers, and in 2017, that grew to 86 percent. While the amount of ad spending on black-targeted television might have contributed to the growing gap, it also might be due to the changing amount of time the groups spend watching television. “The amount of time spent watching TV is going down, but the declines are much greater for white teens than black teens,” Harris says.

Socioeconomic factors might contribute to that discrepancy, she says: Wealthier, white communities might be more likely to pay for and watch television on services like Hulu or Netflix. “That’s great, but if you’re in a lower income household, you might not able to afford that.”
Research shows that kids consume more junk food when they're exposed to junk food advertising, and that ads help solidify brand preferences in children—so if black and Hispanic kids have more exposure to these ads, they're more likely to eat more unhealthy food. ""[Companies] would argue that they're not increasing consumption of sugary drinks overall, or fast food overall,"" Harris says. ""But when sugary drinks are marketed, it grows the whole category, not just the one product.""

Black and Hispanic communities are already disproportionately affected by certain diseases that are exacerbated by an overconsumption of junk food, so the advertising targets compound an existing public health problem.

“These companies are targeting kids in communities where their families have higher rates of obesity and diabetes and heart disease, which these products contribute to,” Harris says. “They’re not even trying to market healthy foods to these kids, which doubles down on it being unhealthy. I’m sure they’re not thinking of it that way, they’re trying to grow their business. But looking at the bigger picture, it’s really harmful.”",2
67,"Five million Germans out of work

Germany's unemployment figure rose above the psychologically important level of five million last month.

On Wednesday, the German Federal Labour Agency said the jobless total had reached 5.037 million in January, which takes the jobless rate to 12.1%. ""Yes, we have effectively more than five million people unemployed,"" a government minister said earlier on ZDF public television. Unemployment has not been this high in Germany since the 1930s.

Changes to the way the statistics are compiled partly explain the jump of 572,900 in the numbers. But the figures are embarrassing for the government. ""With the figures apparently the worst we've seen in the post-war period, these numbers are very charged politically,"" said Christian Jasperneite, an economist with MM Warburg. ""They could well put an end to the recent renaissance we've seen by the SPD [the ruling Social Democrats] in the polls, and with state elections due in Schleswig-Holstein and North Rhine-Westphalia, they may have an adverse effect on the government's chances there.""

The opposition also made political capital from the figures. It said there are a further 1.5 million-2 million people on subsidised employment schemes who are, in fact, looking for real jobs. It added that government reforms, including unpopular benefit cuts, do not go far enough. Under the government's controversial ""Hartz IV"" reforms, which came into effect at the beginning of the year, both those on unemployment benefits and welfare support and those who are long-term unemployed are officially classified as looking for work. The bad winter weather also took its toll, as key sectors such as the construction sector laid off workers. Adjusted for the seasonal factors, the German jobless total rose by 227,000 in January from December.
",0
641,"Blunkett sorry over murder plan

David Blunkett has apologised to MPs after the Home Office announced ""prematurely"" via press release a review of murder laws.

The home secretary confirmed the review was to get under way in the wake of a Law Commission report which branded the current murder law as ""a mess"". He said the review would look at partial defences to murder, including provocation and at mandatory sentences. The Home Office has already said the review will begin next year.

On Wednesday, a Home Office spokeswoman said the terms of reference for the review had not been established but it was likely to include only England and Wales. News of the review was released because it was thought Mr Blunkett would make the official announcement in a Commons debate on Wednesday. But the announcement never came, with the home secretary saying the debate had never reached that stage. Amid opposition anger, Mr Blunkett had to answer an emergency question in Parliament on Thursday. He said he had taken steps to ensure the incident was not repeated. Shadow home secretary David Davis welcomed his ""gracious apology"" and the review itself. But he argued the minister should have volunteered a formal statement instead of having to be ""dragged"" to face MPs.

In its report, the Law Commission said it had found wide support among criminal justice professionals for an end to the mandatory life sentence for murder. The panel suggested different kinds of murders could be ""graded"" to recognise the seriousness of the offence.

But the Home Office said mandatory life sentences would not be abolished and argued courts already had flexibility. The commission, an independent body including two judges, a senior barrister and sentencing experts, had been asked to consider reforms to the defence of provocation in murder cases. But it said its proposals were unlikely to work without a far wider review of the law. Results of a consultation exercise showed 64 respondents out of 146 - among them 21 judges - believed a mandatory life sentence for every murder was ""indefensible and should cease"".

A key question was whether one category should continue to cover all types of murder from mercy killings to serial or contract killings. The commission found support for the idea of grading murders so that the sentence reflected the seriousness of the offence. But speaking after the report was published, Home Office minister Baroness Scotland said: ""Murder is the most serious of crimes and we have no intention of abolishing the mandatory life sentence. ""Where an offender is convicted of murder, the court must pass a life sentence."" The commission also recommended tightening the law so that the provocation defence cannot be used in cases where someone has killed for revenge, such as a jealous husband who murders an unfaithful wife.
",7
733,"In article <VNci2B7w165w@inqmind.bison.mb.ca>, victor@inqmind.bison.mb.ca 
(Victor Laking) writes:
> Does anyone have any info on the apparent sightings of Vulcan?
> All that I know is that there were apparently two sightings at 
> drastically different times of a small planet that was inside Mercury's 
> orbit.  Beyond that, I have no other info.
The sightings were apparently spurious.  There is no planet inside of
the orbit of Mercury.
The idea of Vulcan came from the differences between Mercury's observed
perihelion precession and the value it should have had according to
Newtonian physics.  Leverrier made an extensive set of observations
and calculations during the mid 19th century, and Simon Newcombe later
improved on the observations and re-calculated using Leverrier's system
of equations.  Now Leverrier was one of the co-discoverers of Neptune
and since he had predicted its existence based on anomalies in the orbit
of Uranus his inclination was to believe the same sort of thing was
afoot with Mercury.
But alas, 'twere not so.  Mercury's perihelion precesses at the rate
it does because the space where it resides near the sun is significantly
curved due to the sun's mass.  This explanation had to wait until 1915
and Albert Einstein's synthesis of his earlier theory of the electrodynamics
of moving bodies (commonly called Special Relativity) with Reimanian 
geometry.  The result was the General Theory of Relativity, and one of
it's most noteworthy strengths is that it accounts for the precession
of Mercury's perihelion almost exactly.  (Exactly if you use Newcomb's
numbers rather than Leverrier's.)
Of course not everybody believes Einstein, and that's fine.  But subsequent
efforts to find any planets closer to the sun than Mercury using radar
have been fruitless.
-Bill Gawne
 ""Forgive him, he is a barbarian, who thinks the customs of his tribe
  are the laws of the universe.""                       - G. J. Caesar
Any opinions are my own.  Nothing in this post constitutes an official
statement from any person or organization.
",8
713,"Archive-name: space/schedule
Last-modified: $Date: 93/04/01 14:39:23 $
    Shuttle operations are discussed in the Usenet group sci.space.shuttle,
    and Ken Hollis (gandalf@pro-electric.cts.com) posts a compressed version
    of the shuttle manifest (launch dates and other information)
    periodically there. The manifest is also available from the Ames SPACE
    archive in SPACE/FAQ/manifest. The portion of his manifest formerly
    included in this FAQ has been removed; please refer to his posting or
    the archived copy. For the most up to date information on upcoming
    missions, call (407) 867-INFO (867-4636) at Kennedy Space Center.
    Official NASA shuttle status reports are posted to sci.space.news
    frequently.
    The following answer and translation are provided by Ken Jenks
    (kjenks@gothamcity.jsc.nasa.gov).
    The ""Ascent Guidance and Flight Control Training Manual,"" ASC G&C 2102,
    says:
	""During the vertical rise phase, the launch pad attitude is
	commanded until an I-loaded V(rel) sufficient to assure launch tower
	clearance is achieved. Then, the tilt maneuver (roll program)
	orients the vehicle to a heads down attitude required to generate a
	negative q-alpha, which in turn alleviates structural loading. Other
	advantages with this attitude are performance gain, decreased abort
	maneuver complexity, improved S-band look angles, and crew view of
	the horizon. The tilt maneuver is also required to start gaining
	downrange velocity to achieve the main engine cutoff (MECO) target
	in second stage.""
    This really is a good answer, but it's couched in NASA jargon. I'll try
    to interpret.
    1)	We wait until the Shuttle clears the tower before rolling.
    2)	Then, we roll the Shuttle around so that the angle of attack
	between the wind caused by passage through the atmosphere (the
	""relative wind"") and the chord of the wings (the imaginary line
	between the leading edge and the trailing edge) is a slightly
	negative angle (""a negative q-alpha"").	This causes a little bit of
	""downward"" force (toward the belly of the Orbiter, or the +Z
	direction) and this force ""alleviates structural loading.""
	We have to be careful about those wings -- they're about the
	most ""delicate"" part of the vehicle.
    3)	The new attitude (after the roll) also allows us to carry more
	mass to orbit, or to achieve a higher orbit with the same mass, or
	to change the orbit to a higher or lower inclination than would be
	the case if we didn't roll (""performance gain"").
    4)	The new attitude allows the crew to fly a less complicated
	flight path if they had to execute one of the more dangerous abort
	maneuvers, the Return To Launch Site (""decreased abort maneuver
	complexity"").
    5)	The new attitude improves the ability for ground-based radio
	antennae to have a good line-of-sight signal with the S-band radio
	antennae on the Orbiter (""improved S-band look angles"").
    6)	The new attitude allows the crew to see the horizon, which is a
	helpful (but not mandatory) part of piloting any flying machine.
    7)	The new attitude orients the Shuttle so that the body is
	more nearly parallel with the ground, and the nose to the east
	(usually).  This allows the thrust from the engines to add velocity
	in the correct direction to eventually achieve orbit.  Remember:
	velocity is a vector quantity made of both speed and direction.
	The Shuttle has to have a large horizontal component to its
	velocity and a very small vertical component to attain orbit.
    This all begs the question, ""Why isn't the launch pad oriented to give
    this nice attitude to begin with?  Why does the Shuttle need to roll to
    achieve that attitude?""  The answer is that the pads were leftovers
    from the Apollo days.  The Shuttle straddles two flame trenches -- one
    for the Solid Rocket Motor exhaust, one for the Space Shuttle Main
    Engine exhaust.  (You can see the effects of this on any daytime
    launch.  The SRM exhaust is dirty gray garbage, and the SSME exhaust is
    fluffy white steam.  Watch for the difference between the ""top""
    [Orbiter side] and the ""bottom"" [External Tank side] of the stack.) The
    access tower and other support and service structure are all oriented
    basically the same way they were for the Saturn V's.  (A side note: the
    Saturn V's also had a roll program.  Don't ask me why -- I'm a Shuttle
    guy.)
    I checked with a buddy in Ascent Dynamics.	He added that the ""roll
    maneuver"" is really a maneuver in all three axes: roll, pitch and yaw.
    The roll component of that maneuver is performed for the reasons
    stated.  The pitch component controls loading on the wings by keeping
    the angle of attack (q-alpha) within a tight tolerance.  The yaw
    component is used to determine the orbital inclination.  The total
    maneuver is really expressed as a ""quaternion,"" a grad-level-math
    concept for combining all three rotation matrices in one four-element
    array.
    NASA SELECT is broadcast by satellite. If you have access to a satellite
    dish, you can find SELECT on Satcom F2R, Transponder 13, C-Band, 72
    degrees West Longitude, Audio 6.8, Frequency 3960 MHz. F2R is stationed
    over the Atlantic, and is increasingly difficult to receive from
    California and points west. During events of special interest (e.g.
    shuttle missions), SELECT is sometimes broadcast on a second satellite
    for these viewers.
    If you can't get a satellite feed, some cable operators carry SELECT.
    It's worth asking if yours doesn't.
    The SELECT schedule is found in the NASA Headline News which is
    frequently posted to sci.space.news. Generally it carries press
    conferences, briefings by NASA officials, and live coverage of shuttle
    missions and planetary encounters. SELECT has recently begun carrying
    much more secondary material (associated with SPACELINK) when missions
    are not being covered.
    The following are believed to rebroadcast space shuttle mission audio:
	W6FXN  - Los Angeles
	K6MF   - Ames Research Center, Mountain View, California
	WA3NAN - Goddard Space Flight Center (GSFC), Greenbelt, Maryland.
	W5RRR  - Johnson Space Center (JSC), Houston, Texas
	W6VIO  - Jet Propulsion Laboratory (JPL), Pasadena, California.
	W1AW Voice Bulletins
	Station    VHF	   10m	   15m	   20m	  40m	 80m
    W5RRR transmits mission audio on 146.64, a special event station on the
    other frequencies supplying Keplerian Elements and mission information.
    W1AW also transmits on 147.555, 18.160. No mission audio but they
    transmit voice bulletins at 0245 and 0545 UTC.
    Frequencies in the 10-20m bands require USB and frequencies in the 40
    and 80m bands LSB. Use FM for the VHF frequencies.
    [This item was most recently updated courtesy of Gary Morris
    (g@telesoft.com, KK6YB, N5QWC)]
    Reference: ""Shuttle Flight Operations Manual"" Volume 8B - Solid Rocket
    Booster Systems, NASA Document JSC-12770
    Propellant Composition (percent)
    Ammonium perchlorate (oxidizer)			69.6
    Aluminum						16
    Iron Oxide (burn rate catalyst)			0.4
    Polybutadiene-acrilic acid-acrylonitrile (a rubber) 12.04
    Epoxy curing agent					1.96
    End reference
    Comment: The aluminum, rubber, and epoxy all burn with the oxidizer.
NEXT: FAQ #10/15 - Historical planetary probes
",8
176,"Vera Drake scoops film award

Oscar hopefuls Mike Leigh and Imelda Staunton were both winners at the 2004 Evening Standard British Film Awards.

Vera Drake - Leigh's 1950s drama about a backstreet abortionist - was named best film and Staunton, who played the title role, was named best actress. Other winners included Paddy Considine, who was crowned best actor for his role in Dead Man's Shoes. Bridget Jones: The Edge of Reason was named Evening Standard Readers' Film of 2004 at the central London ceremony.

Leigh was presented with his winner's statuette by Timothy Spall and Staunton's award was announced by Patrick Stewart, during the glittering ceremony at The Savoy on Sunday night. Evening Standard film critic Derek Malcolm said: ""He [Leigh] has never made a film that is better controlled and technically more secure... If this isn't one of the films of the year, I don't know what is."" The Alexander Walker Special Award - which honours those who have made a supreme contribution to British film - went to Tim Bevan and Eric Fellner, the co-chairmen of Working Title films. The production company is behind films such as My Beautiful Laundrette, Billy Elliot, About A Boy, Shaun of The Dead and Bridget Jones: The Edge of Reason.

Simon Pegg, who stars in and co-wrote Shaun of the Dead, won the 2004 Peter Sellers Award For Comedy. Other winners included Emily Blunt and Nathalie Press who were jointly named ITV London Most Promising Newcomer Award for their performances in Pawel Pawlikowski's rites-of-passage story, My Summer of Love. Pawlikowski won the best screenplay statuette, while Roger Deakins won the Technical Achievement Award for his cinematography on The Village and The Ladykillers. Guests at the ceremony included Dame Judi Dench, Kim Cattrall, Charles Dance, Bill Nighy and Colin Firth. The awards, which were hosted by Jack Dee, are to be screened on ITV London on Tuesday at 2300 GMT.
",1
623,"Tories attack EU asylum moves

David Blunkett has been accused of using the ""politics of confusion"" to disguise new EU immigration measures.

Tory spokesman David Davis told MPs the UK was losing its power of veto over who was allowed to come to Britain. The EU has opted to adopt qualified majority voting in this area - previously measures needed unanimous agreement from all member states. Mr Blunkett told MPs the UK would still be able to reject proposals on immigration it did not agree with.

He argued closer co-operation with Europe over asylum and immigration was crucial to controlling the flow of people into the UK. ""If we don't like what other EU countries do on immigration and nationality we have the right to opt-in or out to suit the British people,"" he said. The home secretary was responding to an emergency question from his Tory opposite number Mr Davis. ""The government is employing the politics of confusion - I think, deliberately,"" argued Mr Davis. ""By confusing the country it hopes no one will notice the disappearance of the asylum and immigration veto."" On Monday Tony Blair insisted closer co-operation did not mean losing control of British borders. He said an enlarged 25-member EU needs a streamlined decision making process. Mr Davis said once Britain had opted into policies then it could not opt out - leaving the UK open to unfavourable interpretations of what those policies actually meant.

He accused the government of being ""pathetic"" when it came to its efforts over immigration and asylum and of ""surrendering"" on the issue. And he asked why the government was agreeing to the measure on asylum and immigration now when the whole issue was part of the EU constitution, which voters in the UK had been promised a referendum over. Mr Blair told his monthly news conference Britain had the ""best of both worlds"" and would keep the veto. ""There is no question of Britain giving up our veto on our border controls,"" he said. ""With the Treaty of Amsterdam seven years ago, we secured the absolute right to opt in to any of the asylum and immigration provisions that we wanted to in Europe."" Mr Blunkett met his EU counterparts in Luxembourg on Monday to consider proposals aimed at streamlining decision making on the issue.

The 25 member-states are expected to scrap the requirement for unanimous agreement on immigration policy, in favour of the qualified majority voting (QMV) system. Under this scheme larger states such as Britain are expected to have more power than the smaller EU states. Britain is expected to retain an ""opt-in"" right which will allow it to ignore any measures it disagrees with. Liberal Democrat spokesman Mark Oaten called the change pragmatic and argued it gave a better chance of producing a European asylum solution. ""If we don't work together it means some countries can ignore their responsibilities at the expense of their neighbours,"" said Mr Oaten. ""The Liberal Democrats have long argued that Britain should be a safe haven for asylum seekers but it's right that we don't do this in isolation.""
",7
147,"Last Star Wars 'not for children'

The sixth and final Star Wars movie may not be suitable for young children, film-maker George Lucas has said.

He told US TV show 60 Minutes that Revenge of the Sith would be the darkest and most violent of the series. ""I don't think I would take a five or six-year-old to this,"" he told the CBS programme, to be aired on Sunday. Lucas predicted the film would get a US rating advising parents some scenes may be unsuitable for under-13s. It opens in the UK and US on 19 May. He said he expected the film would be classified PG-13 - roughly equivalent to a British 12A rating.

The five previous Star Wars films have all carried less restrictive PG - parental guidance - ratings in the US. In the UK, they have all been passed U - suitable for all - with the exception of Attack of The Clones, which got a PG rating in 2002. Revenge of the Sith - the third prequel to the original 1977 Star Wars film - chronicles the transformation of the heroic Anakin Skywalker into the evil Darth Vader as he travels to a Hell-like planet composed of erupting volcanoes and molten lava. ""We're going to watch him make a pact with the devil,"" Lucas said. ""The film is much more dark, more emotional. It's much more of a tragedy.""
",1
810,"O'Sullivan could run in Worlds

Sonia O'Sullivan has indicated that she would like to participate in next month's World Cross Country Championships in St Etienne.

Athletics Ireland have hinted that the 35-year-old Cobh runner may be included in the official line-up for the event in France on 19-20 March. Provincial teams were selected after last Saturday's Nationals in Santry and will be officially announced this week. O'Sullivan is at present preparing for the London marathon on 17 April. The participation of O'Sullivan, currentily training at her base in Australia, would boost the Ireland team who won the bronze three years agio. The first three at Santry last Saturday, Jolene Byrne, Maria McCambridge and Fionnualla Britton, are automatic selections and will most likely form part of the long-course team. O'Sullivan will also take part in the Bupa Great Ireland Run on 9 April in Dublin.
",9
275,"If you're feeling smug because you don't consume meat or animal products, you may be discouraged to discover that phthalates are also found in fruits and vegetables (albeit at lower concentrations). This is not a question of a single product being bad, but rather a symptom of an unhealthy food production system.

Which brings us to the mac-n-cheese report, which is not a peer reviewed study. This means that outside scientists haven't been able to weigh in on the study methods, design, or conclusions. While it was conducted by an independent lab, it was done so at the behest of a host of environmental groups—including the National Resources Defense Council, Earth Justice, Center for Science in the Public Interest and others—under the not-exactly-subtle consortium name ""Klean Up Kraft"". Additionally, the report is heavily redacted: the specific brands they tested aren't referenced, and there are some discrepancies between the report and the summary sheet released to the media. The report, for example, says that they tested 51 samples, while the summary sheet reports that they tested 30. For simplicity's sake, I'm referencing data from the summary sheet.

The summary sheet says that phthalates were detected in nearly every cheese product tested—29 out of 30—and that average phthalate levels were four times higher in the powdered stuff than in hard blocks and other cheeses. It also reports that the most commonly detected phthalates were Bis(2-ethylhexyl) phthalate (DEHP), which is used to make plastic more flexible, and Diethyl phthalate(DEP), which is most commonly used to bind cosmetics and fragrances. All of which suggests that you should give up mac-n-cheese, right?",2
469,"Japanese policy, 1939–41

When war broke out in Europe in September 1939, the Japanese, despite a series of victorious battles, had still not brought their war in China to an end: on the one hand, the Japanese strategists had made no plans to cope with the guerrilla warfare pursued by the Chinese; on the other, the Japanese commanders in the field often disregarded the orders of the supreme command at the Imperial headquarters and occupied more Chinese territory than they had been ordered to take. Half of the Japanese Army was thus still tied down in China when the commitment of Great Britain and France to war against Germany opened up the prospect of wider conquests for Japan in Southeast Asia and in the Pacific. Japan’s military ventures in China proper were consequently restricted rather more severely henceforth.

The German victories over the Netherlands and France in the summer of 1940 further encouraged the Japanese premier, Prince Konoe, to look southward at those defeated powers’ colonies and also, of course, at the British and U.S. positions in the Far East. The island archipelago of the Dutch East Indies (now Indonesia) along with French Indochina and British-held Malaya contained raw materials (tin, rubber, petroleum) that were essential to Japan’s industrial economy, and if Japan could seize these regions and incorporate them into the empire, it could make itself virtually self-sufficient economically and thus become the dominant power in the Pacific Ocean. Since Great Britain, single-handedly, was confronting the might of the Axis in Europe, the Japanese strategists had to reckon, primarily, with the opposition of the United States to their plans for territorial aggrandizement. When Japanese troops entered northern Indochina in September 1940 (in pursuance of an agreement extorted in August from the Vichy government of France), the United States uttered a protest. Germany and Italy, by contrast, recognized Japan as the leading power in the Far East by concluding with it the Tripartite, or Axis, Pact of September 27, 1940: negotiated by Japanese foreign minister Matsuoka Yosuke, the pact pledged its signatories to come to one another’s help in the event of an attack “by a power not already engaged in war.” Japan also concluded a neutrality pact with the U.S.S.R. on April 13, 1941.

On July 2, 1941, the Imperial Conference decided to press the Japanese advance southward even at the risk of war with Great Britain and the United States; and this policy was pursued even when Matsuoka was relieved of office a fortnight later. On July 26, in pursuance of a new agreement with Vichy France, Japanese forces began to occupy bases in southern Indochina.

This time the United States reacted vigorously, not only freezing Japanese assets under U.S. control but also imposing an embargo on supplies of oil to Japan. Dismay at the embargo drove the Japanese naval command, which had hitherto been more moderate than the army, into collusion with the army’s extremism. When negotiations with the Dutch of Indonesia for an alternative supply of oil produced no satisfaction, the Imperial Conference on September 6, at the high command’s insistence, decided that war must be undertaken against the United States and Great Britain unless an understanding with the United States could be reached in a few weeks’ time.

General Tōjō Hideki, who succeeded Konoe as premier in mid-October 1941, continued the already desperate talks. The United States, however, persisted in making demands that Japan could not concede: renunciation of the Tripartite Pact (which would have left Japan diplomatically isolated); the withdrawal of Japanese troops from China and from Southeast Asia (a humiliating retreat from an overt commitment of four years’ standing); and an open-door regime for trade in China. When Cordell Hull, the U.S. secretary of state, on November 26, 1941, sent an abrupt note to the Japanese bluntly requiring them to evacuate China and Indochina and to recognize no Chinese regime other than that of Chiang Kai-shek, the Japanese could see no point in continuing the talks. (See Sidebar: Pearl Harbor and the “Back Door to War” Theory.)

Since peace with the United States seemed impossible, Japan set in motion its plans for war, which would now necessarily be waged not only against the United States but also against Great Britain (the existing war effort of which depended on U.S. support and the Far Eastern colonies of which lay within the orbit of the projected Japanese expansion) and against the Dutch East Indies (the oil of which was essential to Japanese enterprises, even apart from geopolitical considerations).

The evolving Japanese military strategy was based on the peculiar geography of the Pacific Ocean and on the relative weakness and unpreparedness of the Allied military presence in that ocean. The western half of the Pacific is dotted with many islands, large and small, while the eastern half of the ocean is, with the exception of the Hawaiian Islands, almost devoid of landmasses (and hence of usable bases). The British, French, American, and Dutch military forces in the entire Pacific region west of Hawaii amounted to only about 350,000 troops, most of them lacking combat experience and being of disparate nationalities. Allied air power in the Pacific was weak and consisted mostly of obsolete planes. If the Japanese, with their large, well-equipped armies that had been battle-hardened in China, could quickly launch coordinated attacks from their existing bases on certain Japanese-mandated Pacific islands, on Formosa (Taiwan), and from Japan itself, they could overwhelm the Allied forces, overrun the entire western Pacific Ocean as well as Southeast Asia, and then develop those areas’ resources to their own military-industrial advantage. If successful in their campaigns, the Japanese planned to establish a strongly fortified defensive perimeter extending from Burma in the west to the southern rim of the Dutch East Indies and northern New Guinea in the south and sweeping around to the Gilbert and Marshall islands in the southeast and east. The Japanese believed that any American and British counteroffensives against this perimeter could be repelled, after which those nations would eventually seek a negotiated peace that would allow Japan to keep her newly won empire.

Until the end of 1940 the Japanese strategists had assumed that any new war to be waged would be against a single enemy. When it became clear, in 1941, that the British and the Dutch as well as the Americans must be attacked, a new and daring war plan was successfully sponsored by the commander in chief of the Combined Fleet, Admiral Yamamoto Isoroku.

Yamamoto’s plan prescribed two operations, together involving the whole strength of his navy, which was composed of the following ships: 10 battleships, six regular aircraft carriers, four auxiliary carriers, 18 heavy cruisers, 20 light cruisers, 112 destroyers, 65 submarines, and 2,274 combat planes. The first operation, to which all six regular aircraft carriers, two battleships, three cruisers, and 11 destroyers were allocated, was to be a surprise attack, scheduled for December 7 (December 8 by Japanese time), on the main U.S. Pacific Fleet in its base at Pearl Harbor in the Hawaiian Islands. The rest of the Japanese Navy was to support the army in the “Southern Operation”: 11 infantry divisions and seven tank regiments, assisted by 795 combat planes, were to undertake two drives, one from Formosa through the Philippines, the other from French Indochina and Hainan Island through Malaya, so as to converge on the Dutch East Indies, with a view to the capture of Java as the culmination of a campaign of 150 days—during which, moreover, Wake Island, Guam, the Gilbert Islands, and Burma should also have been secured as outer bastions, besides Hong Kong.",4
27,"Glaxo aims high after profit fall

GlaxoSmithKline saw its profits fall 9% last year to £6.2bn ($11.5bn), but Europe's biggest drugmaker says a recovery during 2005 is on the way.

Cheap copies of its drugs, particularly anti-depressants Paxil and Wellbutrin, and a weak dollar had hit profits, but global sales were up 1% in 2004. The firm is confident its new drug pipeline will deliver profits despite the failure of an obesity drug. Chief executive Jean-Pierre Garnier said it had been a ""difficult year"".

In early afternoon trade in London the company share price was down 1% at 1218 pence. Mr Garnier said the company had absorbed over £1.5bn of lost sales to generics but still managing to grow the business. ""The continuing success of our key products means we can now look forward to a good performance in 2005,"" he said. ""2005 will also be an important year in terms of research and development pipeline progress."" However, the firm discontinued development of an experimental treatment for obesity, known as '771, after disappointing clinical trial results. Glaxo is relying on new treatments for conditions such as cancer, diabetes, depression, HIV/AIDS and allergies to lift the pace of sales growth after several disappointing years.
",0
